Order ID,Ship Date,Ship Mode
US-2016-126431,7/1/2016,Same Day
CA-2016-139934,12/20/2016,First Class
CA-2015-109603,2/1/2015,Standard Class
CA-2017-160661,11/1/2017,Standard Class
CA-2017-102610,11/8/2017,Standard Class
US-2016-144057,5/13/2016,Standard Class
CA-2014-160276,4/8/2014,Standard Class
CA-2014-132983,5/3/2014,Standard Class
CA-2016-145709,10/8/2016,Standard Class
CA-2017-133928,6/17/2017,Standard Class
CA-2016-168032,2/3/2016,Standard Class
CA-2015-143616,9/29/2015,Second Class
US-2015-168704,4/17/2015,Standard Class
CA-2017-143252,12/24/2017,Standard Class
CA-2016-102134,3/19/2016,Standard Class
CA-2017-130036,8/27/2017,Same Day
CA-2015-134117,12/19/2015,Second Class
CA-2014-130918,8/24/2014,Second Class
CA-2016-159023,11/5/2016,First Class
CA-2017-111717,10/16/2017,Standard Class
CA-2014-154592,12/8/2014,First Class
CA-2014-128622,11/17/2014,Second Class
CA-2017-148355,12/28/2017,Standard Class
CA-2014-132913,12/26/2014,First Class
CA-2017-150910,12/28/2017,Standard Class
CA-2014-156790,8/10/2014,Second Class
CA-2014-126480,9/24/2014,Standard Class
CA-2017-105620,12/28/2017,First Class
CA-2017-150266,11/30/2017,Standard Class
CA-2016-157280,11/7/2016,First Class
CA-2017-106691,11/12/2017,Standard Class
CA-2016-134180,11/7/2016,Standard Class
CA-2014-166730,1/1/2015,First Class
CA-2017-157469,12/7/2017,Standard Class
CA-2017-122308,3/28/2017,Standard Class
US-2014-149034,11/21/2014,First Class
CA-2017-159226,4/27/2017,Second Class
CA-2017-156622,11/26/2017,First Class
CA-2014-119529,11/5/2014,Second Class
CA-2015-150413,10/24/2015,Second Class
CA-2014-108182,2/10/2014,Second Class
CA-2016-110898,3/12/2016,Standard Class
CA-2015-123092,12/7/2015,Standard Class
US-2015-128587,12/30/2015,Standard Class
US-2017-139577,10/6/2017,Standard Class
CA-2017-159100,10/21/2017,Standard Class
CA-2014-109043,8/17/2014,First Class
US-2017-116491,11/13/2017,First Class
CA-2017-122763,3/20/2017,Same Day
CA-2017-137785,5/17/2017,Standard Class
CA-2014-133389,6/22/2014,Same Day
CA-2014-103807,12/9/2014,Standard Class
CA-2015-102855,4/6/2015,Same Day
CA-2017-107825,11/18/2017,Same Day
CA-2017-106047,7/18/2017,Standard Class
CA-2017-127803,5/23/2017,Standard Class
CA-2015-137071,12/21/2015,First Class
CA-2016-121447,2/22/2016,First Class
CA-2017-143084,3/22/2017,Standard Class
CA-2016-131639,12/23/2016,Standard Class
CA-2016-161361,3/28/2016,Second Class
CA-2014-100706,12/18/2014,Second Class
CA-2015-129525,11/20/2015,Standard Class
US-2016-141880,8/23/2016,First Class
CA-2015-165799,7/2/2015,First Class
CA-2016-102127,7/2/2016,Standard Class
US-2016-152415,9/22/2016,Standard Class
CA-2014-138198,7/23/2014,Standard Class
CA-2017-128041,9/1/2017,Same Day
CA-2017-105823,6/26/2017,Standard Class
CA-2014-152268,9/7/2014,Standard Class
CA-2015-148873,10/5/2015,Standard Class
CA-2015-166492,4/10/2015,First Class
CA-2017-157420,11/21/2017,Same Day
CA-2016-117121,12/21/2016,Standard Class
CA-2014-138177,9/24/2014,Standard Class
CA-2014-114335,10/3/2014,Standard Class
CA-2015-168760,9/26/2015,Second Class
CA-2016-168830,11/13/2016,Standard Class
CA-2017-137463,12/20/2017,Second Class
CA-2014-124513,9/25/2014,Standard Class
CA-2015-165554,5/22/2015,Standard Class
CA-2014-141838,3/31/2014,Second Class
CA-2017-117009,9/28/2017,Standard Class
CA-2015-128993,9/17/2015,Second Class
CA-2015-160227,11/4/2015,First Class
CA-2015-149097,10/24/2015,Standard Class
CA-2016-132304,6/18/2016,Standard Class
CA-2015-136420,11/21/2015,First Class
CA-2016-101623,3/6/2016,Standard Class
US-2014-151015,10/20/2014,Standard Class
CA-2017-152968,5/30/2017,Standard Class
CA-2016-150077,2/10/2016,Standard Class
CA-2016-106278,9/5/2016,Second Class
CA-2017-147550,12/5/2017,First Class
CA-2015-136105,6/16/2015,Standard Class
CA-2016-142524,9/8/2016,Standard Class
CA-2014-136336,4/26/2014,Standard Class
US-2015-136259,11/8/2015,First Class
US-2014-124625,11/7/2014,Standard Class
CA-2016-108105,2/23/2016,Standard Class
CA-2017-166898,9/13/2017,Second Class
CA-2017-169005,11/6/2017,Standard Class
CA-2015-104038,2/8/2015,First Class
CA-2016-126102,9/12/2016,Second Class
CA-2016-143406,9/30/2016,Standard Class
CA-2015-150308,12/20/2015,Standard Class
CA-2016-131093,9/20/2016,Second Class
US-2017-148831,10/15/2017,First Class
CA-2015-162950,7/3/2015,Second Class
US-2015-132836,6/5/2015,Standard Class
US-2014-158365,4/17/2014,Standard Class
CA-2017-152933,10/16/2017,Standard Class
CA-2015-163181,11/12/2015,Standard Class
CA-2015-132941,5/28/2015,First Class
CA-2014-132010,10/15/2014,First Class
CA-2016-135461,2/10/2016,Second Class
CA-2017-153045,1/24/2017,Second Class
US-2016-155971,6/12/2016,Standard Class
CA-2017-122007,3/20/2017,Second Class
CA-2017-162250,11/24/2017,Same Day
US-2016-158288,11/28/2016,Second Class
CA-2016-128916,8/20/2016,Second Class
CA-2015-157028,12/3/2015,Standard Class
CA-2017-112473,6/1/2017,Standard Class
US-2017-147655,9/5/2017,First Class
CA-2016-130911,3/26/2016,Second Class
CA-2017-100055,6/1/2017,Standard Class
CA-2015-157805,9/4/2015,Standard Class
CA-2016-124254,4/17/2016,Standard Class
CA-2014-123400,2/9/2014,Standard Class
CA-2014-106971,9/8/2014,Standard Class
CA-2017-123029,10/2/2017,Second Class
CA-2016-139409,9/7/2016,First Class
US-2017-166688,5/26/2017,Standard Class
CA-2015-126970,9/24/2015,Standard Class
US-2016-165505,1/27/2016,Standard Class
US-2014-157070,6/6/2014,Standard Class
US-2015-106873,9/29/2015,Second Class
CA-2016-132990,8/3/2016,Second Class
CA-2014-102645,1/28/2014,Standard Class
CA-2014-134215,8/8/2014,Standard Class
CA-2016-118934,8/14/2016,Standard Class
CA-2016-160108,12/12/2016,Standard Class
CA-2015-164007,6/12/2015,Standard Class
CA-2016-100300,6/26/2016,Second Class
CA-2016-140571,3/19/2016,Standard Class
US-2016-155768,12/1/2016,Same Day
CA-2017-119424,6/14/2017,Second Class
CA-2016-118178,3/24/2016,Standard Class
CA-2016-166618,11/18/2016,Standard Class
CA-2017-156776,8/11/2017,Standard Class
US-2015-130512,8/25/2015,Standard Class
CA-2015-141810,11/7/2015,Standard Class
CA-2014-146843,12/6/2014,Standard Class
CA-2014-103310,5/15/2014,Standard Class
CA-2016-152688,10/20/2016,First Class
CA-2016-153836,11/3/2016,Standard Class
CA-2016-104689,12/5/2016,Standard Class
CA-2016-146423,4/21/2016,Same Day
CA-2017-140781,8/7/2017,Standard Class
CA-2017-141747,8/8/2017,Second Class
CA-2017-142776,12/14/2017,Second Class
CA-2015-167479,3/19/2015,Standard Class
CA-2014-144071,12/15/2014,Standard Class
US-2017-120908,10/2/2017,First Class
CA-2016-152646,11/26/2016,Standard Class
CA-2017-103765,11/30/2017,Standard Class
US-2017-118157,11/17/2017,First Class
US-2015-164238,8/20/2015,Standard Class
CA-2017-103212,10/14/2017,First Class
CA-2017-121160,11/4/2017,Same Day
CA-2017-140515,3/24/2017,Standard Class
CA-2014-153619,11/3/2014,Same Day
CA-2017-133718,7/26/2017,First Class
CA-2014-148383,12/31/2014,Standard Class
CA-2016-126732,9/6/2016,Standard Class
CA-2017-138156,2/14/2017,First Class
CA-2017-110310,11/2/2017,Standard Class
CA-2014-113271,7/14/2014,Standard Class
CA-2017-130106,5/26/2017,Standard Class
CA-2016-127761,11/14/2016,Standard Class
CA-2016-105354,12/6/2016,Standard Class
CA-2017-155712,3/8/2017,Standard Class
CA-2017-102309,9/25/2017,Second Class
CA-2014-168368,2/15/2014,Second Class
CA-2017-167976,11/14/2017,Second Class
CA-2017-111388,9/2/2017,Same Day
CA-2015-124499,10/13/2015,Standard Class
US-2017-128118,12/1/2017,Standard Class
CA-2014-125759,2/9/2014,First Class
CA-2015-151869,9/25/2015,Same Day
US-2017-102183,8/28/2017,Standard Class
CA-2016-100510,5/17/2016,Standard Class
CA-2017-146983,9/6/2017,Standard Class
US-2014-134054,10/10/2014,Same Day
CA-2016-113236,5/29/2016,Second Class
CA-2017-122539,12/5/2017,Standard Class
CA-2016-166772,9/24/2016,Standard Class
US-2017-152898,9/15/2017,Standard Class
CA-2016-160486,1/4/2017,Standard Class
CA-2017-102218,9/4/2017,Second Class
CA-2014-161032,11/23/2014,Standard Class
CA-2015-102778,11/24/2015,First Class
CA-2017-154011,6/26/2017,Standard Class
US-2017-165456,12/3/2017,First Class
CA-2014-111857,4/26/2014,Second Class
CA-2014-163650,9/25/2014,First Class
CA-2017-124114,3/2/2017,Same Day
US-2017-116505,11/21/2017,Second Class
CA-2017-161340,6/1/2017,Standard Class
US-2015-163433,4/22/2015,Second Class
CA-2015-137603,9/24/2015,Standard Class
CA-2014-128237,3/30/2014,Standard Class
US-2016-102141,8/31/2016,Standard Class
CA-2017-148642,3/12/2017,Standard Class
CA-2015-111948,11/11/2015,Same Day
CA-2016-161907,4/9/2016,Standard Class
CA-2017-124940,2/26/2017,Standard Class
US-2017-108343,7/25/2017,Standard Class
US-2016-111563,11/8/2016,Standard Class
CA-2017-121853,9/29/2017,Standard Class
US-2017-130687,9/10/2017,First Class
CA-2015-164497,11/30/2015,First Class
US-2015-153283,11/18/2015,Standard Class
CA-2016-108056,10/3/2016,Standard Class
CA-2017-127726,9/13/2017,Second Class
CA-2017-110198,5/2/2017,First Class
CA-2017-130715,9/20/2017,Standard Class
CA-2014-155264,10/22/2014,Second Class
CA-2016-119123,3/18/2016,Standard Class
CA-2017-109085,2/20/2017,First Class
CA-2016-114860,12/28/2016,Standard Class
CA-2016-159009,9/27/2016,Standard Class
CA-2017-148411,9/26/2017,First Class
CA-2015-110324,12/5/2015,Standard Class
CA-2016-168046,1/28/2016,Second Class
CA-2017-111591,3/25/2017,Standard Class
US-2014-166828,8/25/2014,First Class
CA-2014-108147,6/13/2014,Standard Class
CA-2016-154998,4/9/2016,First Class
CA-2017-113460,11/9/2017,Second Class
CA-2015-111339,5/31/2015,First Class
CA-2017-102820,5/11/2017,Standard Class
CA-2016-149671,6/9/2016,Standard Class
CA-2015-126347,12/19/2015,Second Class
CA-2017-108756,12/29/2017,Standard Class
CA-2017-155362,12/21/2017,Standard Class
CA-2016-117625,5/15/2016,Standard Class
CA-2014-154158,12/27/2014,Second Class
CA-2017-100433,8/16/2017,Standard Class
CA-2017-163097,8/31/2017,Standard Class
US-2017-127292,1/23/2017,Standard Class
CA-2015-163734,6/24/2015,Standard Class
CA-2017-162474,3/16/2017,First Class
CA-2015-130848,10/25/2015,Same Day
CA-2014-125997,9/23/2014,First Class
CA-2016-103128,11/15/2016,Standard Class
CA-2015-167696,9/21/2015,Standard Class
CA-2014-159814,6/28/2014,Standard Class
CA-2016-105459,8/17/2016,Second Class
CA-2017-141663,4/17/2017,Standard Class
CA-2014-152618,3/17/2014,First Class
CA-2017-162789,9/24/2017,Second Class
US-2017-110149,12/13/2017,First Class
CA-2016-108959,3/14/2016,Second Class
CA-2015-164777,1/29/2015,First Class
CA-2016-132017,9/27/2016,First Class
CA-2015-127824,10/22/2015,Standard Class
CA-2014-148285,11/1/2014,Standard Class
CA-2017-152926,10/4/2017,Second Class
CA-2014-145254,7/27/2014,Standard Class
CA-2014-116246,9/17/2014,Second Class
CA-2016-160479,9/20/2016,Standard Class
CA-2014-167486,12/1/2014,Standard Class
CA-2014-152100,5/16/2014,Standard Class
CA-2015-166219,9/1/2015,Standard Class
CA-2015-111864,6/19/2015,Same Day
CA-2015-119627,8/23/2015,Standard Class
CA-2015-160787,9/25/2015,Same Day
CA-2017-107853,5/31/2017,Standard Class
CA-2017-126144,8/5/2017,Standard Class
US-2014-154655,10/17/2014,Standard Class
CA-2014-100391,5/29/2014,Standard Class
CA-2014-165477,12/31/2014,Second Class
CA-2017-165904,4/11/2017,Standard Class
CA-2015-104052,3/2/2015,First Class
CA-2015-168277,6/3/2015,Standard Class
CA-2016-158617,9/28/2016,Standard Class
CA-2017-136882,6/3/2017,Standard Class
US-2016-148957,9/23/2016,Standard Class
CA-2014-140032,9/13/2014,Standard Class
CA-2017-145506,6/7/2017,Standard Class
CA-2015-129546,10/5/2015,Standard Class
CA-2016-140977,6/19/2016,Second Class
CA-2017-151855,6/3/2017,Standard Class
CA-2014-138240,10/14/2014,Standard Class
CA-2014-101833,11/22/2014,Second Class
CA-2014-100867,10/24/2014,Standard Class
US-2017-109610,11/30/2017,Second Class
CA-2014-156545,3/3/2014,First Class
CA-2014-109127,12/25/2014,Standard Class
CA-2016-126858,11/23/2016,Standard Class
CA-2017-102925,11/10/2017,Second Class
CA-2015-100818,6/5/2015,Second Class
CA-2014-126193,9/14/2014,Standard Class
CA-2017-150504,11/12/2017,Standard Class
CA-2015-158351,6/24/2015,Second Class
CA-2014-122679,7/28/2014,Standard Class
CA-2016-164770,12/4/2016,Second Class
CA-2017-130505,10/12/2017,Same Day
US-2017-125213,12/13/2017,First Class
CA-2015-156566,10/4/2015,First Class
US-2016-102232,8/11/2016,Standard Class
CA-2017-111738,1/7/2017,Standard Class
CA-2017-163188,11/7/2017,Same Day
CA-2016-105207,1/8/2016,Standard Class
US-2016-123610,5/16/2016,Standard Class
CA-2017-118213,11/7/2017,First Class
CA-2016-149237,5/30/2016,Standard Class
US-2015-158589,11/24/2015,Standard Class
CA-2016-101329,4/29/2016,Standard Class
CA-2016-113607,10/18/2016,Standard Class
CA-2014-149104,4/7/2014,Second Class
CA-2016-105263,8/11/2016,Standard Class
CA-2014-130575,12/16/2014,First Class
CA-2017-142461,6/3/2017,Second Class
CA-2016-125220,10/19/2016,Standard Class
CA-2014-100293,3/18/2014,Standard Class
CA-2014-154165,2/24/2014,Standard Class
CA-2015-123939,8/26/2015,Second Class
US-2017-104451,5/12/2017,Second Class
CA-2016-101189,2/9/2016,Standard Class
CA-2014-169446,12/25/2014,Standard Class
CA-2017-156958,12/6/2017,First Class
CA-2017-101637,3/25/2017,Same Day
CA-2017-111759,7/12/2017,Standard Class
CA-2017-102729,10/31/2017,Standard Class
CA-2016-116596,10/31/2016,Standard Class
CA-2017-124191,6/14/2017,Second Class
CA-2016-148747,9/27/2016,First Class
US-2017-169488,9/9/2017,First Class
CA-2015-135727,5/16/2015,Second Class
CA-2015-135251,8/10/2015,Standard Class
CA-2014-166590,11/2/2014,Standard Class
CA-2016-131744,6/20/2016,Second Class
CA-2015-160864,5/6/2015,First Class
CA-2015-147690,11/14/2015,Standard Class
CA-2015-163923,6/3/2015,Standard Class
CA-2016-125724,9/27/2016,Standard Class
CA-2015-111612,12/2/2015,Standard Class
CA-2015-156853,12/5/2015,Second Class
CA-2014-103086,10/19/2014,Second Class
CA-2016-129280,5/5/2016,First Class
CA-2015-161242,6/8/2015,Standard Class
CA-2014-130428,3/31/2014,Same Day
CA-2017-104388,7/7/2017,First Class
CA-2015-113131,9/24/2015,Same Day
CA-2015-148495,8/13/2015,Same Day
CA-2015-143147,5/28/2015,Second Class
CA-2017-152975,9/16/2017,First Class
CA-2016-107475,6/11/2016,Standard Class
CA-2017-116127,6/27/2017,Second Class
CA-2017-132584,8/27/2017,First Class
CA-2016-160598,8/28/2016,First Class
CA-2016-108630,11/18/2016,Same Day
US-2017-129203,4/22/2017,Standard Class
CA-2017-110940,7/28/2017,Standard Class
CA-2014-119172,5/15/2014,Standard Class
US-2016-105452,8/1/2016,Standard Class
CA-2017-108931,9/19/2017,Standard Class
CA-2017-104619,1/29/2017,Standard Class
CA-2015-149517,9/23/2015,Standard Class
CA-2015-116841,4/18/2015,Standard Class
CA-2017-107797,5/11/2017,Second Class
CA-2016-117604,9/9/2016,Standard Class
CA-2014-130155,5/22/2014,First Class
CA-2016-129861,6/23/2016,Standard Class
CA-2015-138625,11/5/2015,First Class
US-2017-122672,11/9/2017,Standard Class
CA-2017-117128,12/8/2017,Second Class
CA-2016-130638,5/19/2016,Second Class
CA-2017-144365,10/30/2017,Standard Class
CA-2016-110086,9/22/2016,Standard Class
CA-2014-128524,11/13/2014,First Class
CA-2016-140256,8/29/2016,Standard Class
CA-2017-160633,11/21/2017,Standard Class
CA-2014-115133,9/30/2014,Standard Class
CA-2017-137449,6/30/2017,First Class
CA-2017-103520,9/25/2017,First Class
CA-2014-139283,11/27/2014,Standard Class
CA-2014-118192,1/18/2014,Standard Class
CA-2016-168844,6/6/2016,Standard Class
CA-2017-154809,2/17/2017,Standard Class
CA-2014-151330,10/17/2014,First Class
CA-2014-124702,11/25/2014,Standard Class
US-2017-125808,11/15/2017,Second Class
CA-2015-116638,1/31/2015,Second Class
CA-2014-104563,3/12/2014,Standard Class
US-2017-107979,6/13/2017,Standard Class
CA-2014-150518,11/24/2014,Standard Class
CA-2016-107104,11/30/2016,Standard Class
CA-2017-161893,1/27/2017,Standard Class
CA-2014-156160,9/29/2014,Standard Class
CA-2014-100860,3/30/2014,Second Class
CA-2016-160717,6/11/2016,Standard Class
CA-2017-132619,9/5/2017,Standard Class
US-2015-120957,12/7/2015,Same Day
CA-2017-157448,11/20/2017,Standard Class
CA-2016-126270,4/27/2016,Standard Class
CA-2017-145275,4/6/2017,Standard Class
CA-2015-133396,8/15/2015,First Class
US-2017-140312,11/19/2017,Standard Class
CA-2016-114867,12/28/2016,Standard Class
US-2014-164644,7/24/2014,Second Class
CA-2016-137393,5/10/2016,Standard Class
US-2014-120175,12/3/2014,Standard Class
CA-2016-144785,4/23/2016,Standard Class
CA-2015-130113,12/31/2015,Standard Class
CA-2017-122770,12/18/2017,Standard Class
CA-2017-118668,1/4/2017,Second Class
CA-2017-116498,6/3/2017,Standard Class
US-2017-130603,10/6/2017,Standard Class
US-2017-135986,6/27/2017,Standard Class
CA-2017-140536,4/5/2017,First Class
CA-2015-130183,11/17/2015,Standard Class
CA-2015-107902,9/2/2015,Standard Class
CA-2017-130148,9/28/2017,Second Class
US-2016-151260,12/14/2016,First Class
CA-2014-144281,6/15/2014,Second Class
CA-2016-122511,3/11/2016,Same Day
CA-2017-154116,12/19/2017,Standard Class
CA-2016-105291,11/4/2016,Standard Class
CA-2017-147032,8/4/2017,Standard Class
CA-2017-125990,10/23/2017,Standard Class
CA-2016-161746,10/27/2016,Standard Class
CA-2014-114251,11/10/2014,Standard Class
CA-2016-116379,11/12/2016,Standard Class
US-2016-144477,8/14/2016,Second Class
CA-2016-108210,5/31/2016,Same Day
CA-2017-166835,11/14/2017,Second Class
CA-2016-119641,9/26/2016,Standard Class
CA-2016-105781,2/20/2016,Standard Class
CA-2014-101364,12/26/2014,Standard Class
CA-2015-117898,12/11/2015,Standard Class
CA-2017-142293,9/20/2017,First Class
CA-2017-167395,12/4/2017,First Class
CA-2014-111962,10/4/2014,Standard Class
CA-2017-124261,11/19/2017,Standard Class
CA-2014-114321,8/25/2014,Standard Class
CA-2014-128062,11/22/2014,Second Class
US-2015-100069,7/3/2015,Standard Class
CA-2017-129294,3/21/2017,Standard Class
CA-2015-117086,11/12/2015,Standard Class
CA-2017-131303,12/2/2017,Standard Class
CA-2016-137127,6/22/2016,Standard Class
CA-2017-141782,1/25/2017,Standard Class
CA-2017-137505,11/24/2017,Same Day
US-2014-140914,11/15/2014,Standard Class
CA-2016-158358,3/8/2016,Standard Class
CA-2016-113390,10/15/2016,Standard Class
US-2016-158680,7/2/2016,First Class
CA-2017-113705,3/29/2017,Second Class
CA-2016-146913,11/5/2016,Standard Class
CA-2017-159135,11/8/2017,Standard Class
CA-2014-121762,2/18/2014,Standard Class
CA-2014-123855,6/23/2014,Standard Class
CA-2017-101959,3/6/2017,Standard Class
CA-2017-102659,12/15/2017,Standard Class
CA-2017-142328,12/14/2017,Standard Class
CA-2016-123533,11/30/2016,Standard Class
CA-2016-104983,7/3/2016,Same Day
